ID,活动时间,活动名称,活动职能,表现形式,学科媒介,活动组织类型,系列标签,活动性质1,活动性质2,活动性质3,活动领域,活动主题标签,活动地点,策划人
﻿ID,活动时间,活动名称,活动职能,表现形式,学科媒介,活动组织类型,系列标签,活动性质1,活动性质2,活动性质3,活动领域,活动主题标签,活动地点,策划人
ID_0969,2015.06.26—2015.07.05,AMNUA资讯丨《大江东去：汤国个展》昨日开幕,展览,线下展览,影像,独立活动,N/A,艺术展览,个展,影像,纯艺术,N/A,N/A,N/A
ID_0970,2015.06.27,AMNUA英语角,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,公共空间,N/A
ID_0971,2015.09.25—2015.10.25,AMNUA设计月丨德国设计展：新的旧物•处于传统与革新张力关系中的设计,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,学术报告厅,策展人:福尔克·阿尔布斯教授（Prof.;Volker;Albus）
ID_0972,2015.06.28,AMNUA艺评丨董文胜《无始无终》：装饰无罪，美学有理,学术评论/言论,文章/论文,影像,独立活动,N/A,学术研究,N/A,影像,纯艺术,N/A,N/A,作者:陈正
ID_0973,2015.09.25—2015.10.25,AMNUA热点丨彩虹旗飘扬，前进还是后退？,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,N/A
ID_0974,2015.06.29,AMNUA热点丨陈丹青：我们远远不了解人性,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_0975,2015.06.29,AMNUA热点丨简明美国同性恋艺术史,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_0976,2015.07.01,AMNUA访谈丨高职院长郑春泉：要多元、真实地反映教学成果中的不完善,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,N/A
ID_0977,2015.07.01,AMNUA建党节专题丨中国当代时尚正能量,其他,N/A,摄影,独立活动,N/A,其他,N/A,摄影,纯艺术,N/A,N/A,N/A
ID_0978,2015.09.25—2015.10.25,AMNUA设计月丨德国设计展“新的旧物”参展征集正式启动,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,N/A,策展人:福尔克·阿尔布斯教授（Prof.;Volker;Albus）
ID_0979,2015.07.03,AMNUA访谈丨对话汤国：江南style,讲座,专题讲座,设计,独立活动,N/A,学术讲座,N/A,设计,纯艺术,N/A,N/A,N/A
ID_0980,2015.07.04,AMNUA话题丨如何区分当代艺术与幼儿涂鸦？,其他,N/A,动画,独立活动,N/A,其他,N/A,动画,纯艺术,N/A,N/A,N/A
ID_0981,2015.07.05,AMNUA观点丨不是每一个展览都需要策展人,展览,线下展览,综合,独立活动,N/A,艺术展览,个展,综合,跨学科/泛文化,N/A,N/A,作者:林书传
ID_0982,2015.07.05,AMNUA观点丨那些大牌艺术家的个展，是否还需要策展人？,展览,线下展览,综合,独立活动,N/A,艺术展览,个展,综合,跨学科/泛文化,N/A,N/A,作者:刘倩
ID_0983,2015.07.06,AMNUA杂谈丨意大利插画师Philip Giordano：古怪的气息,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,作者:插画师
ID_0984,2015.07.06,AMNUA杂谈丨20世纪最富远见的女收藏家，一边和艺术家们谈情说爱，一边在床上激烈地讨价还价,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:何蒨
ID_0985,2015.07.07,AMNUA科普丨作为一个美术馆，除了拼艺术，拼学术，更得拼技术,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,N/A,N/A
ID_0986,2015.07.09,AMNUA科普丨国内外美术馆（博物馆）数字化发展现状：一句话，看看人家,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,线上活动,作者:徐轩露
ID_0987,2015.07.10,AMNUA复调专题丨拍摄日志：去往五仙桥的路要怎么走？,其他,N/A,综合,系列活动,复调,其他,N/A,综合,跨学科/泛文化,N/A,3号展厅 (自动填充),作者:南美小白
ID_0988,2015.07.11,AMNUA艺术城市丨今天下午三点，南洋老咖啡不见不散,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_0989,2015.07.11,AMNUA观点丨看那群背对观众的策展人,展览,线下展览,音乐,独立活动,N/A,艺术展览,N/A,音乐,纯艺术,N/A,N/A,作者:文夏
ID_0990,2015.07.12,AMNUA杂谈丨西蒙娜•波伏娃：女人的情感,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_0991,2015.07.13,AMNUA艺术城市丨第一期：实验影像于现实社会下的探索,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,N/A,N/A
ID_0992,2015.07.14,AMNUA科普丨科技，让艺术不朽•美术馆数字化的社会功能与必要性,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,线上活动,作者:徐轩露
ID_0993,2015.07.17,AMNUA展讯丨从最美的书到最美的展•朱赢椿个展将亮相南艺美术馆,展览,线下展览,影像,独立活动,N/A,艺术展览,个展,影像,纯艺术,N/A,N/A,N/A
ID_0994,2015.07.18,AMNUA杂谈丨乱入名画的小黄人，毫无违和感,其他,N/A,油画,独立活动,N/A,其他,N/A,油画,纯艺术,N/A,N/A,N/A
ID_0996,2015.07.23,AMNUA复调专题丨陈侗：我不关心生态问题，我只做土壤,其他,N/A,综合,系列活动,复调,其他,N/A,综合,跨学科/泛文化,N/A,3号展厅 (自动填充),作者:南美小白
ID_0997,2015.09.01—2015.12.01,AMNUA盘点丨中国十大民营美术馆,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,N/A
ID_0998,2015.07.25,AMNUA杂谈丨一个保姆和她的15万张照片，惊艳了全世界,其他,N/A,摄影,独立活动,N/A,其他,N/A,摄影,纯艺术,N/A,N/A,N/A
ID_0999,2015.07.27,AMNUA游记丨一座属于诗歌的城市,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:杭佳
ID_1000,2015.07.28,AMNUA访谈丨 李小山：我们像沉迷电玩游戏一样不知疲倦,其他,N/A,摄影,独立活动,N/A,其他,N/A,摄影,纯艺术,N/A,N/A,N/A
ID_1001,2015.07.30,AMNUA大家丨蔡国强祭文：懂事起就怕奶奶死去……,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1002,2015.07.31,AMNUA杂谈丨拔牙，一个古典绘画中常常出现的逗逼场景,其他,N/A,油画,独立活动,N/A,其他,N/A,油画,纯艺术,N/A,N/A,作者:杨震
ID_1003,2015.08.01,AMNUA杂谈丨唯美装置艺术家，将梦境化为现实,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1004,2015.08.02,AMNUA杂谈丨城会玩：男女关系的全新组合,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1005,2015.08.03,AMNUA复调专题 | 拍摄日志：被妖魔化的“艺术家”,其他,N/A,音乐,系列活动,复调,其他,N/A,音乐,纯艺术,N/A,3号展厅 (自动填充),作者:南美小白
ID_1006,2015.08.04,AMNUA微信美术馆丨第一回•童心童画,展览,线上展览,雕塑,独立活动,N/A,艺术展览,N/A,雕塑,纯艺术,N/A,线上活动,N/A
ID_1007,2015.03.11—2015.03.14,AMNUA资讯丨南艺美术馆入选上半年“最引人瞩目的十家美术馆”，下半年继续惊喜不断,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,线上活动,策展人:郑闻; 策展人:郑闻;林书传; 策展人:乌尔苏拉•策勒;陈瑞; 策展人:郑闻; 策展人:王亚敏; 策展人:郑闻; 策展人:郑闻; 策展人:王麟; 策展人:郑闻; 策划:叶甫纳
ID_1008,2015.08.06,AMNUA杂谈丨毕加索：我用一生来学习像孩子一样画画,其他,N/A,素描,独立活动,N/A,其他,N/A,素描,纯艺术,N/A,线上活动,N/A
ID_1009,2015.03.20—2015.04.19,“AMNUA德国之域”入选“上半年最愿停留的十大展览”,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1010,2015.08.10,AMNUA杂谈丨最浪漫借口：再有人嫌你房间乱，就给他们看【大艺术家的工作室】,其他,N/A,漫画,独立活动,N/A,其他,N/A,漫画,纯艺术,N/A,N/A,N/A
ID_1011,2015.08.13,【活动报名】AMNUA艺术城市第二期！限额预约报名中,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1012,2015.08.15,AMNUA复调专题 | 拍摄日志：迷人的不确定,其他,N/A,综合,系列活动,复调,其他,N/A,综合,跨学科/泛文化,N/A,3号展厅 (自动填充),作者:南美小白
ID_1013,2015.08.18,AMNUA对谈丨郑闻&amp;《艺术品投资》：五百年后 你在哪里,讲座,专题讲座,水墨,独立活动,N/A,学术讲座,N/A,水墨,纯艺术,N/A,N/A,N/A
ID_1014,2015.08.20,AMNUA复调专题 | 阵中叫阵：怎一个珠三角（一）,其他,N/A,油画,系列活动,复调,其他,N/A,油画,纯艺术,N/A,3号展厅 (自动填充),作者:南美小白
ID_1015,2015.08.22,AMNUA公开课 | 哲学：死，为什么会可怕呢？（一）,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:陈衔
ID_1016,2015.08.23,AMNUA公开课 | 哲学：死，为什么会可怕呢？（二）,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:陈衔
ID_1017,2015.08.24,互推丨压箱底的好物，一般人我不告诉他！,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1018,2015.08.25,AMNUA复调专题丨阵中叫阵：我们不是珠三角的过客（二）,其他,N/A,油画,系列活动,复调,其他,N/A,油画,纯艺术,N/A,3号展厅 (自动填充),作者:南美小白
ID_1019,2015.08.26,AMNUA研究所丨艺术家们的维特根斯坦,其他,N/A,音乐,独立活动,N/A,其他,N/A,音乐,纯艺术,N/A,N/A,N/A
ID_1020,2015.08.27,AMNUA复调专题丨张颂仁：我不可能活这么久，所以不想这么远,其他,N/A,综合,系列活动,复调,其他,N/A,综合,跨学科/泛文化,N/A,3号展厅 (自动填充),作者:南美小白
ID_1021,2015.08.28,AMNUA杂谈丨今天中元节，我们从《牡丹亭》聊聊”鬼文化“,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1022,2015.08.29,AMNUA公开课丨性别关注：女性主义艺术史研究的新阶段,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:李建群
ID_1023,2015.08.30,AMNUA研究所丨如果我是女人，我乐意与艺术家交朋友，但决不嫁给他,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1024,2015.09.01,AMNUA杂谈丨他者身份的珠三角,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:刘珩
ID_1025,2015.09.02,AMNUA零方案丨双飞就是诗人的绝境逢生▪上善若水 诗歌朗诵及素食品鉴会,其他,N/A,多媒体,系列活动,零方案,其他,N/A,多媒体,纯艺术,N/A,0号展厅 (自动填充),艺术家:双飞艺术中心
ID_1026,2015.09.03,AMNUA杂谈丨国之大事，在祀与戎：中国历朝阅兵图,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1027,2015.09.04,AMNUA复调专题丨阵中叫阵：珠三角，想说爱你不容易 【上】,其他,N/A,综合,系列活动,复调,其他,N/A,综合,跨学科/泛文化,N/A,3号展厅 (自动填充),作者:南美小白
ID_1028,2015.09.05,AMNUA杂谈丨成人填色书《秘密花园》刷屏朋友圈 为什么这么火？,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1029,2015.09.06,AMNUA复调专题丨阵中叫阵：珠三角，想说爱你不容易 【中】,其他,N/A,水墨,系列活动,复调,其他,N/A,水墨,纯艺术,N/A,3号展厅 (自动填充),作者:南美小白
ID_1030,2015.09.06,AMNUA艺术城市丨独角戏《女仆》9月亮相南艺美术馆,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,公共空间,策划:文夏; 导演:黄沁潇
ID_1031,2015.09.07,AMNUA公开课丨被遮蔽的历史：拉斐尔前派女艺术家研究(上）,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:李建群
ID_1032,2015.09.08,“欲艺”何在？ 探寻女性身体的时尚解码丨AMNUA公教讲座,讲座,专题讲座,油画,独立活动,N/A,学术讲座,N/A,油画,纯艺术,N/A,公共空间,N/A
ID_1033,2015.09.09,刺青：一场疼痛却华丽的成人礼丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:南美小白
ID_1034,2015.09.10,教师节，还发愁给老师送什么礼物吗丨AMNUA观点,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,线上活动,作者:南美小白
﻿ID,活动时间,活动名称,活动职能,表现形式,学科媒介,活动组织类型,系列标签,活动性质1,活动性质2,活动性质3,活动领域,活动主题标签,活动地点,策划人
ID_1035,2015.09.11,六指卫星：怀揣着乐队梦想的胶片摄影师丨AMNUA访谈,其他,N/A,摄影,独立活动,N/A,其他,N/A,摄影,纯艺术,N/A,公共空间,N/A
ID_1036,2015.09.12,AMNUA公开课丨被遮蔽的历史：拉斐尔前派女艺术家研究(下）,其他,N/A,摄影,独立活动,N/A,其他,N/A,摄影,纯艺术,N/A,N/A,作者:李建群
ID_1037,2015.09.13,胡巴来了▪揭秘《捉妖记》视效制作的成功基因丨AMNUA公教讲座,讲座,专题讲座,动画,独立活动,N/A,学术讲座,N/A,动画,纯艺术,N/A,N/A,N/A
ID_1038,2015.09.14,AMNUA复调专题丨阵中叫阵：珠三角，想说爱你不容易 【下】,其他,N/A,综合,系列活动,复调,其他,N/A,综合,跨学科/泛文化,N/A,3号展厅 (自动填充),作者:南美小白
ID_1039,2015.09.15,得了拖延症还有药治吗丨AMNUA公教讲座,讲座,专题讲座,综合,独立活动,N/A,学术讲座,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1040,2015.09.15,24：许翔实验影像展丨AMNUA影像档案,展览,线下展览,影像,系列活动,影像档案,艺术展览,N/A,影像,纯艺术,N/A,影像空间,策展人:郑闻; 艺术家:许翔
ID_1041,2015.09.16,美国队长、变形金刚、碟中谍等大片的特效团队Base FX要来南艺啦丨AMNUA公教讲座,讲座,专题讲座,动画,独立活动,N/A,学术讲座,N/A,动画,纯艺术,N/A,N/A,N/A
ID_1042,2015.09.17,衔接个体的真实与荒谬——24 ：许翔实验影像展丨AMNUA影像档案,展览,线下展览,影像,系列活动,影像档案,艺术展览,N/A,影像,纯艺术,N/A,影像空间,策展人:郑闻; 艺术家:许翔
ID_1043,2015.09.17,陈海贤：人人都有，却压根没有的拖延症丨AMNUA观点,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1044,2015.09.17,1分钟1百万美元，电影特效为何这么贵？AMNUA公教为你揭秘,公教,工作坊/导览,综合,独立活动,N/A,公共教育,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1045,2015.09.25—2015.10.25,AMNUA设计月之德国设计展：新的旧物•处于传统与革新张力关系中的设计,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,学术报告厅,策展人:福尔克·阿尔布斯教授（Prof.;Volker;Albus）
ID_1046,2015.09.18,AMNUA色彩实验室&amp;艺术城市计划·剧艺·《女仆》主创见面会,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,公共空间,嘉宾:周隽 南京艺术学院影视学院影视中心副主任，副教授; 嘉宾:《女仆》主创
ID_1047,2015.09.30—2015.10.20,虫先生+朱赢椿=？最美图书作者这次不做书？丨AMNUA展讯,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,N/A,策展人:林书传; 作者:南美小白
ID_1048,2015.09.19,AMNUA微信美术馆｜“设计咖”系列,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,N/A,N/A
ID_1049,2015.09.25—2015.10.08,吴高钟个展《家》丨AMNUA展讯,展览,线下展览,综合,独立活动,N/A,艺术展览,个展,综合,跨学科/泛文化,N/A,0号展厅,策展人:陈瑞; 学术主持:栗宪庭
ID_1050,2015.09.20,侯孝贤《海上花》道具讲解：有用的只是陈设，没用的才是生活的痕迹丨AMNUA杂谈,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,作者:蚕宝宝
ID_1051,2015.09.21,AMNUA微信美术馆丨“设计咖”系类之肖像展,展览,线下展览,油画,独立活动,N/A,艺术展览,N/A,油画,纯艺术,N/A,N/A,N/A
ID_1052,2015.09.25—2015.10.25,AMNUA设计月丨 物自体：当代艺术的材料学与再设计,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,策展人:郑闻; 艺术家:胡任乂 廖斐 陆新建 玛雅·克莱默 苏上舟 谭勋 杨光 杨牧石 王长明 王超
ID_1053,2015.09.25—2015.10.25,物自体：一场物与材料的冒险丨AMNUA设计月,其他,N/A,雕塑,独立活动,N/A,其他,N/A,雕塑,纯艺术,N/A,N/A,策展人:郑闻; 艺术家:胡任乂 廖斐 陆新建 玛雅·克莱默 苏上舟 谭勋 杨光 杨牧石 王长明 王超
ID_1054,2015.09.25—2015.10.25,2015.09.2515:00，南艺美术馆四大设计展同时开幕，视觉盛宴等你来！丨AMNUA展讯,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,学术报告厅,策展人:福尔克·阿尔布斯教授（Prof.;Volker;Albus）; 策展人:郑闻; 艺术家:邬烈炎、徐旻培、季鹏、乔爽; 艺术家:胡任乂 廖斐 陆新建 玛雅·克莱默 苏上舟 谭勋 杨光 杨牧石 王长明 王超; 艺术家:邬烈炎、徐旻培、季鹏、乔爽
ID_1055,2015.09.23,“新的旧物”延伸讲座《远不止功能主义：有关当代产品设计的思考》丨AMNUA设计月,讲座,专题讲座,设计,独立活动,N/A,学术讲座,N/A,设计,纯艺术,N/A,学术报告厅,N/A
ID_1056,2015.09.23,对生命存在意义的思考▪24：许翔实验影像展丨AMNUA影像档案,展览,线下展览,影像,系列活动,影像档案,艺术展览,N/A,影像,纯艺术,N/A,影像空间,策展人:郑闻; 艺术家:许翔
ID_1057,2015.09.24,恋爱指南：遇不上Mr.Right还是爱无能？丨AMNUA公教讲座,讲座,专题讲座,综合,独立活动,N/A,学术讲座,N/A,综合,跨学科/泛文化,N/A,N/A,嘉宾:**
ID_1058,2015.09.24,感受传统，点盏灯儿过中秋：AMNUA少儿公教,公教,工作坊/导览,综合,独立活动,N/A,公共教育,N/A,综合,跨学科/泛文化,N/A,N/A,主讲人:张婷婷
ID_1059,2015.09.24,AMNUA设计月丨展览现场抢先看,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1060,2015.09.25—2015.10.25,南艺美术馆携手Uber，设计月期间请你免费乘车看展！,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,学术报告厅,策展人:福尔克·阿尔布斯教授（Prof.;Volker;Albus）
ID_1061,2015.09.25,AMNUA设计月盛大开幕，精彩刚刚开始,艺术现场,演出/活动,设计,独立活动,N/A,艺术现场,N/A,设计,纯艺术,N/A,线上活动,N/A
ID_1062,2015.09.25,找到爱的正确方式丨AMNUA公教讲座,讲座,专题讲座,综合,独立活动,N/A,学术讲座,N/A,综合,跨学科/泛文化,N/A,公共空间,N/A
ID_1063,2015.09.30—2015.10.07,蔡志忠作品展《无色界》丨AMNUA展讯,展览,线下展览,漫画,独立活动,N/A,艺术展览,N/A,漫画,纯艺术,N/A,5号展厅,策展人:林书传
ID_1064,2015.09.30—2015.10.20,2015.09.30，《虫先生+朱赢椿》展等你来！（文末有福利，送朱赢椿签名书）丨ANMAU设计月,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,N/A,策展人:林书传; 作者:南美小白
ID_1065,2015.09.29,“新的旧物”策展人导览+“妆花”实验舞蹈视频抢先看丨AMNUA设计月,展览,线上展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,线上活动,N/A
